TimesheetId,EmployeeId,EmployeeName,Grade,Discipline,LineManager,DeliveryUnit,WorkDate,ProjectCode,ProjectName,Hours
TS00237,E006,Employee 6,Junior,Cloud,Laura Stan,DU Banking,2026-07-27,PRJ-04,CRM Modernization,8.0
TS00238,E006,Employee 6,Junior,Cloud,Laura Stan,DU Banking,2026-07-29,PRJ04,CRM Modernization,6.0
TS00239,E006,Employee 6,Junior,Cloud,Laura Stan,DU Banking,2026-07-30,PRJ03,Data Lake,4.0
TS00240,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-01,PRJ03,Data Lake,6.0
TS00241,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-03,PRJ01,Banking App,7.5
TS00242,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-04,PRJ01,banking app,8.0
TS00243,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-05,PRJ04,crm modernization,7.5
TS00244,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-06,PRJ03,Data Lake,4.0
TS00245,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-09,PRJ01,Banking App,8.0
TS00246,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-10,PRJ04,CRM Modernization,8.0
TS00247,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-11,PRJ01,Banking App,8.0
TS00248,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-12,PRJ04,crm modernization,7.5
TS00249,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-13,PRJ03,Data Lake,6.0
TS00250,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-14,PRJ04,CRM Modernization,8.0
TS00251,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-15,PRJ01,,8.0
TS00252,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-18,PRJ01,Banking App,0.0
TS00253,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-20,PRJ02,Payments Platform,4.0
TS00254,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-21,PRJ04,CRM Modernization,6.0
TS00255,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-22,PRJ-03,Data Lake,7.5
TS00256,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-23,PRJ04,CRM Modernization,8.0
TS00257,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-24,PRJ02,Payments Platform,4.0
TS00258,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-25,PRJ04,,8.0
TS00259,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-27,PRJ01,Banking App,7.5
TS00260,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-28,PRJ01,Banking App,8.0
TS00261,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-29,PRJ01,Banking App,8.0
TS00262,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-06-30,PRJ04,CRM Modernization,8.0
TS00263,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-01,PRJ04,CRM Modernization,8.0
TS00264,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-02,PRJ02,,7.5
TS00265,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-03,PRJ03,Data Lake,4.0
TS00266,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-04,PRJ03,Data Lake,8.0
TS00267,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-06,PRJ04,CRM Modernization,8.0
TS00268,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-07,PRJ01,Banking App,8.0
TS00269,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-08,PRJ04,CRM Modernization,0.0
TS00270,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-11,PRJ04,CRM Modernization,8.0
TS00271,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-13,PRJ04,CRM Modernization,0.0
TS00272,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-14,PRJ03,Data Lake,8.0
TS00273,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-15,PRJ03,Data Lake,4.0
TS00274,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-16,PRJ03,,8.0
TS00275,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-18,PRJ02,Payments Platform,6.0
TS00276,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-19,PRJ01,Banking App,8.0
TS00277,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-21,PRJ03,Data Lake,8.0
TS00278,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-22,PRJ04,CRM Modernization,8.0
TS00279,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-23,PRJ01,Banking App,8.0
TS00280,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-24,PRJ03,Data Lake,7.5
TS00281,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-25,PRJ04,CRM Modernization,7.5
TS00282,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-26,PRJ02,Payments Platform,8.0
TS00283,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-28,PRJ03,Data Lake,0.0
TS00284,E007,Employee 7,Senior,Data,Laura Stan,DU Insurance,2026-07-30,PRJ04,CRM Modernization,0.0
TS00285,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-01,PRJ03,Data Lake,8.0
TS00286,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-02,PRJ02,Payments Platform,6.0
TS00287,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-03,PRJ02,Payments Platform,8.0
TS00288,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-07,PRJ02,Payments Platform,0.0
TS00289,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-08,PRJ02,Payments Platform,4.0
TS00290,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-10,PRJ04,CRM Modernization,0.0
TS00291,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-11,PRJ02,Payments Platform,4.0
TS00292,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-12,PRJ01,Banking App,8.0
TS00293,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-15,PRJ02,Payments Platform,0.0
TS00294,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-17,PRJ03,Data Lake,8.0
TS00295,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-18,PRJ03,Data Lake,6.0
TS00296,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-19,PRJ02,Payments Platform,6.0
TS00297,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-20,PRJ03,Data Lake,4.0
TS00298,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-21,PRJ04,CRM Modernization,8.0
TS00299,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-22,PRJ02,Payments Platform,4.0
TS00300,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-23,PRJ03,Data Lake,0.0
TS00301,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-24,PRJ03,Data Lake,7.5
TS00302,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-25,PRJ01,Banking App,8.0
TS00303,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-27,PRJ04,CRM Modernization,8.0
TS00304,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-28,PRJ04,CRM Modernization,8.0
TS00305,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-06-30,PRJ01,Banking App,7.5
TS00306,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-02,PRJ03,Data Lake,4.0
TS00307,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-03,PRJ02,Payments Platform,0.0
TS00308,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-06,PRJ04,CRM Modernization,7.5
TS00308,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-06,PRJ04,CRM Modernization,7.5
TS00309,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-10,PRJ02,Payments Platform,0.0
TS00310,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-11,PRJ03,Data Lake,8.0
TS00311,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-13,PRJ01,Banking App,8.0
TS00312,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-14,PRJ04,CRM Modernization,8.0
TS00313,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-15,PRJ04,CRM Modernization,8.0
TS00314,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-16,PRJ03,Data Lake,4.0
TS00315,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-17,PRJ02,Payments Platform,0.0
TS00316,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-18,PRJ01,Banking App,8.0
TS00317,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-20,PRJ04,CRM Modernization,0.0
TS00318,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-21,PRJ01,Banking App,0.0
TS00319,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-22,PRJ04,CRM Modernization,6.0
TS00320,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-23,PRJ03,Data Lake,8.0
TS00321,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-24,PRJ01,Banking App,8.0
TS00322,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-25,PRJ04,CRM Modernization,4.0
TS00323,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-27,PRJ02,Payments Platform,6.0
TS00324,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-29,PRJ03,Data Lake,8.0
TS00325,E008,Employee 8,Senior,Cloud,Mihai Ionescu,DU Banking,2026-07-30,PRJ04,CRM Modernization,6.0
TS00326,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-01,PRJ03,Data Lake,8.0
TS00327,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-02,PRJ01,Banking App,0.0
TS00328,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-03,PRJ03,Data Lake,0.0
TS00329,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-07,PRJ02,Payments Platform,8.0
TS00330,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-08,PRJ01,Banking App,7.5
TS00331,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-09,PRJ03,Data Lake,7.5
TS00331,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-09,PRJ03,Data Lake,7.5
TS00332,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-10,PRJ03,Data Lake,7.5
TS00333,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-13,PRJ02,Payments Platform,6.0
TS00334,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-17,PRJ04,CRM Modernization,6.0
TS00335,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-18,PRJ01,Banking App,8.0
TS00336,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-20,PRJ03,Data Lake,6.0
TS00337,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-22,PRJ01,Banking App,8.0
TS00338,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-24,PRJ03,Data Lake,8.0
TS00339,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-26,PRJ01,Banking App,6.0
TS00340,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-28,PRJ04,CRM Modernization,4.0
TS00341,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-30,PRJ02,Payments Platform,8.0
TS00342,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-01,PRJ01,Banking App,8.0
TS00343,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-03,PRJ02,Payments Platform,8.0
TS00344,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-06,PRJ04,CRM Modernization,6.0
TS00345,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-08,PRJ01,Banking App,8.0
TS00346,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-10,PRJ01,Banking App,7.5
TS00347,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-11,PRJ01,Banking App,8.0
TS00348,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-12,PRJ-02,Payments Platform,8.0
TS00349,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-14,PRJ01,Banking App,0.0
TS00350,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-15,PRJ01,Banking App,6.0
TS00351,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-16,PRJ03,Data Lake,8.0
TS00352,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-18,PRJ04,CRM Modernization,8.0
TS00353,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-20,PRJ01,Banking App,0.0
TS00354,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-23,PRJ02,Payments Platform,6.0
TS00355,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-26,PRJ02,Payments Platform,6.0
TS00356,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-27,PRJ01,,7.5
TS00356,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-27,PRJ01,,7.5
TS00357,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-29,PRJ02,Payments Platform,0.0
TS00358,E009,Employee 9,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-30,PRJ02,Payments Platform,8.0
TS00359,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-02,PRJ01,Banking App,4.0
TS00360,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-08,PRJ02,Payments Platform,6.0
TS00361,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-09,PRJ02,Payments Platform,8.0
TS00362,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-12,PRJ01,Banking App,6.0
TS00363,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-13,PRJ04,CRM Modernization,8.0
TS00364,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-15,PRJ03,Data Lake,8.0
TS00365,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-18,PRJ04,CRM Modernization,7.5
TS00366,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-19,PRJ04,CRM Modernization,4.0
TS00367,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-20,PRJ04,CRM Modernization,8.0
TS00368,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-21,PRJ03,Data Lake,6.0
TS00369,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-23,PRJ04,CRM Modernization,6.0
TS00370,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-24,PRJ01,Banking App,6.0
TS00371,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-26,PRJ03,Data Lake,6.0
TS00372,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-27,PRJ-03,Data Lake,4.0
TS00373,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-28,PRJ01,Banking App,7.5
TS00374,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-29,PRJ04,CRM Modernization,4.0
TS00375,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-06-30,PRJ04,CRM Modernization,7.5
TS00376,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-02,PRJ02,Payments Platform,8.0
TS00377,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-03,PRJ02,Payments Platform,7.5
TS00378,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-06,PRJ02,Payments Platform,4.0
TS00379,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-07,PRJ02,Payments Platform,8.0
TS00380,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-09,PRJ04,CRM Modernization,0.0
TS00381,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-11,PRJ01,Banking App,0.0
TS00382,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-12,PRJ01,Banking App,7.5
TS00383,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-13,PRJ01,Banking App,8.0
TS00384,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-16,PRJ04,CRM Modernization,7.5
TS00385,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-17,PRJ-04,CRM Modernization,8.0
TS00386,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-18,PRJ03,data lake,8.0
TS00387,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-23,PRJ03,Data Lake,8.0
TS00388,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-24,PRJ01,Banking App,4.0
TS00389,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-25,PRJ03,Data Lake,8.0
TS00390,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-26,PRJ01,Banking App,8.0
TS00391,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-27,PRJ03,Data Lake,6.0
TS00392,E010,Employee 10,Junior,Cloud,Mihai Ionescu,DU Payments,2026-07-30,PRJ04,CRM Modernization,6.0
TS00393,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-01,PRJ03,Data Lake,7.5
TS00394,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-04,PRJ02,Payments Platform,7.5
TS00395,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-08,PRJ02,,8.0
TS00396,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-12,PRJ04,CRM Modernization,8.0
TS00397,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-14,PRJ-01,Banking App,0.0
TS00398,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-15,PRJ03,Data Lake,8.0
TS00399,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-17,PRJ03,Data Lake,8.0
TS00400,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-19,PRJ03,Data Lake,8.0
TS00401,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-20,PRJ04,CRM Modernization,0.0
TS00402,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-22,PRJ04,CRM Modernization,0.0
TS00403,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-24,PRJ03,Data Lake,0.0
TS00404,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-29,PRJ02,Payments Platform,8.0
TS00405,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-06-30,PRJ04,CRM Modernization,6.0
TS00406,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-01,PRJ04,CRM Modernization,7.5
TS00407,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-02,PRJ02,Payments Platform,6.0
TS00408,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-04,PRJ02,Payments Platform,8.0
TS00409,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-05,PRJ04,CRM Modernization,0.0
TS00410,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-09,PRJ04,CRM Modernization,7.5
TS00410,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-09,PRJ04,CRM Modernization,7.5
TS00411,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-10,PRJ03,Data Lake,6.0
TS00412,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-12,PRJ02,Payments Platform,8.0
TS00413,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-13,PRJ02,Payments Platform,7.5
TS00414,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-14,PRJ03,Data Lake,7.5
TS00415,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-15,PRJ-04,CRM Modernization,8.0
TS00416,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-16,PRJ02,Payments Platform,7.5
TS00417,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-17,PRJ01,Banking App,0.0
TS00418,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-19,PRJ04,CRM Modernization,8.0
TS00419,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-20,PRJ03,Data Lake,6.0
TS00420,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-21,PRJ01,Banking App,0.0
TS00421,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-22,PRJ02,Payments Platform,8.0
TS00422,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-23,PRJ01,Banking App,7.5
TS00423,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-24,PRJ01,Banking App,8.0
TS00424,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-26,PRJ01,Banking App,8.0
TS00425,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-27,PRJ02,Payments Platform,4.0
TS00426,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-29,PRJ-01,Banking App,8.0
TS00427,E011,Employee 11,Mid,Data,Alice Popescu,DU Payments,2026-07-30,PRJ03,Data Lake,8.0
TS00428,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-01,PRJ04,CRM Modernization,0.0
TS00429,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-03,PRJ02,Payments Platform,8.0
TS00430,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-05,PRJ04,CRM Modernization,8.0
TS00431,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-09,PRJ04,CRM Modernization,8.0
TS00432,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-10,PRJ02,Payments Platform,6.0
TS00433,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-11,PRJ04,CRM Modernization,4.0
TS00434,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-12,PRJ-01,Banking App,7.5
TS00435,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-14,PRJ04,CRM Modernization,6.0
TS00436,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-15,PRJ04,CRM Modernization,6.0
TS00437,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-17,PRJ01,,7.5
TS00438,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-18,PRJ01,Banking App,4.0
TS00439,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-19,PRJ02,Payments Platform,0.0
TS00440,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-20,PRJ04,CRM Modernization,4.0
TS00441,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-22,PRJ-02,Payments Platform,0.0
TS00442,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-23,PRJ-01,Banking App,4.0
TS00443,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-24,PRJ03,Data Lake,7.5
TS00444,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-26,PRJ03,Data Lake,0.0
TS00445,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-27,PRJ04,CRM Modernization,7.5
TS00445,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-27,PRJ04,CRM Modernization,7.5
TS00446,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-29,PRJ04,CRM Modernization,8.0
TS00447,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-06-30,PRJ02,Payments Platform,8.0
TS00448,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-01,PRJ02,Payments Platform,7.5
TS00449,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-02,PRJ03,Data Lake,4.0
TS00450,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-03,PRJ02,Payments Platform,4.0
TS00451,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-06,PRJ03,Data Lake,6.0
TS00452,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-08,PRJ03,,8.0
TS00453,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-09,PRJ01,Banking App,8.0
TS00454,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-11,PRJ01,Banking App,8.0
TS00455,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-12,PRJ02,Payments Platform,0.0
TS00456,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-15,PRJ04,CRM Modernization,8.0
TS00457,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-16,PRJ03,Data Lake,7.5
TS00458,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-19,PRJ02,Payments Platform,8.0
TS00459,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-20,PRJ02,Payments Platform,8.0
TS00460,E012,Employee 12,Junior,Data,Mihai Ionescu,DU Banking,2026-07-21,PRJ-03,Data Lake,8.0
